bikes,year,month,day,hourfrom,dayofyear
15,2020,12,31,19,366
10,2020,12,31,20,366
14,2020,12,31,21,366
13,2020,12,31,22,366
14,2020,12,31,23,366
1,2021,1,1,0,1
16,2021,1,1,1,1
6,2021,1,1,2,1
9,2021,1,1,3,1
11,2021,1,1,4,1
7,2021,1,1,5,1
11,2021,1,1,6,1
5,2021,1,1,7,1
11,2021,1,1,8,1
6,2021,1,1,9,1
14,2021,1,1,10,1
10,2021,1,1,11,1
16,2021,1,1,12,1
24,2021,1,1,13,1
31,2021,1,1,14,1
29,2021,1,1,15,1
29,2021,1,1,16,1
35,2021,1,1,17,1
19,2021,1,1,18,1
6,2021,1,1,19,1
9,2021,1,1,20,1
9,2021,1,1,21,1
10,2021,1,1,22,1
4,2021,1,1,23,1
1,2021,1,2,0,2
1,2021,1,2,1,2
0,2021,1,2,2,2
0,2021,1,2,3,2
1,2021,1,2,4,2
6,2021,1,2,5,2
20,2021,1,2,6,2
4,2021,1,2,7,2
15,2021,1,2,8,2
15,2021,1,2,9,2
24,2021,1,2,10,2
30,2021,1,2,11,2
42,2021,1,2,12,2
31,2021,1,2,13,2
65,2021,1,2,14,2
51,2021,1,2,15,2
40,2021,1,2,16,2
39,2021,1,2,17,2
21,2021,1,2,18,2
15,2021,1,2,19,2
7,2021,1,2,20,2
7,2021,1,2,21,2
18,2021,1,2,22,2
7,2021,1,2,23,2
13,2021,1,3,0,3
10,2021,1,3,1,3
3,2021,1,3,2,3
1,2021,1,3,3,3
1,2021,1,3,4,3
4,2021,1,3,5,3
12,2021,1,3,6,3
5,2021,1,3,7,3
6,2021,1,3,8,3
6,2021,1,3,9,3
20,2021,1,3,10,3
11,2021,1,3,11,3
19,2021,1,3,12,3
18,2021,1,3,13,3
27,2021,1,3,14,3
37,2021,1,3,15,3
44,2021,1,3,16,3
44,2021,1,3,17,3
34,2021,1,3,18,3
26,2021,1,3,19,3
21,2021,1,3,20,3
14,2021,1,3,21,3
7,2021,1,3,22,3
6,2021,1,3,23,3
3,2021,1,4,0,4
0,2021,1,4,1,4
2,2021,1,4,2,4
1,2021,1,4,3,4
6,2021,1,4,4,4
19,2021,1,4,5,4
77,2021,1,4,6,4
218,2021,1,4,7,4
167,2021,1,4,8,4
71,2021,1,4,9,4
62,2021,1,4,10,4
62,2021,1,4,11,4
78,2021,1,4,12,4
101,2021,1,4,13,4
60,2021,1,4,14,4
116,2021,1,4,15,4
147,2021,1,4,16,4
151,2021,1,4,17,4
103,2021,1,4,18,4
52,2021,1,4,19,4
21,2021,1,4,20,4
20,2021,1,4,21,4
10,2021,1,4,22,4
1,2021,1,4,23,4
2,2021,1,5,0,5
2,2021,1,5,1,5
2,2021,1,5,2,5
1,2021,1,5,3,5
4,2021,1,5,4,5
26,2021,1,5,5,5
63,2021,1,5,6,5
197,2021,1,5,7,5
160,2021,1,5,8,5
71,2021,1,5,9,5
54,2021,1,5,10,5
70,2021,1,5,11,5
63,2021,1,5,12,5
117,2021,1,5,13,5
70,2021,1,5,14,5
89,2021,1,5,15,5
139,2021,1,5,16,5
162,2021,1,5,17,5
119,2021,1,5,18,5
54,2021,1,5,19,5
26,2021,1,5,20,5
17,2021,1,5,21,5
19,2021,1,5,22,5
3,2021,1,5,23,5
1,2021,1,6,0,6
2,2021,1,6,1,6
0,2021,1,6,2,6
3,2021,1,6,3,6
6,2021,1,6,4,6
14,2021,1,6,5,6
80,2021,1,6,6,6
199,2021,1,6,7,6
147,2021,1,6,8,6
66,2021,1,6,9,6
41,2021,1,6,10,6
52,2021,1,6,11,6
74,2021,1,6,12,6
93,2021,1,6,13,6
60,2021,1,6,14,6
89,2021,1,6,15,6
117,2021,1,6,16,6
135,2021,1,6,17,6
91,2021,1,6,18,6
57,2021,1,6,19,6
24,2021,1,6,20,6
21,2021,1,6,21,6
17,2021,1,6,22,6
7,2021,1,6,23,6
5,2021,1,7,0,7
3,2021,1,7,1,7
1,2021,1,7,2,7
0,2021,1,7,3,7
11,2021,1,7,4,7
16,2021,1,7,5,7
59,2021,1,7,6,7
174,2021,1,7,7,7
142,2021,1,7,8,7
55,2021,1,7,9,7
40,2021,1,7,10,7
70,2021,1,7,11,7
72,2021,1,7,12,7
103,2021,1,7,13,7
73,2021,1,7,14,7
82,2021,1,7,15,7
124,2021,1,7,16,7
141,2021,1,7,17,7
107,2021,1,7,18,7
49,2021,1,7,19,7
29,2021,1,7,20,7
14,2021,1,7,21,7
26,2021,1,7,22,7
9,2021,1,7,23,7
6,2021,1,8,0,8
3,2021,1,8,1,8
1,2021,1,8,2,8
4,2021,1,8,3,8
6,2021,1,8,4,8
15,2021,1,8,5,8
62,2021,1,8,6,8
177,2021,1,8,7,8
137,2021,1,8,8,8
91,2021,1,8,9,8
58,2021,1,8,10,8
104,2021,1,8,11,8
93,2021,1,8,12,8
122,2021,1,8,13,8
102,2021,1,8,14,8
98,2021,1,8,15,8
134,2021,1,8,16,8
132,2021,1,8,17,8
96,2021,1,8,18,8
52,2021,1,8,19,8
28,2021,1,8,20,8
27,2021,1,8,21,8
13,2021,1,8,22,8
17,2021,1,8,23,8
5,2021,1,9,0,9
10,2021,1,9,1,9
2,2021,1,9,2,9
0,2021,1,9,3,9
3,2021,1,9,4,9
4,2021,1,9,5,9
20,2021,1,9,6,9
7,2021,1,9,7,9
19,2021,1,9,8,9
34,2021,1,9,9,9
42,2021,1,9,10,9
52,2021,1,9,11,9
42,2021,1,9,12,9
56,2021,1,9,13,9
60,2021,1,9,14,9
60,2021,1,9,15,9
61,2021,1,9,16,9
52,2021,1,9,17,9
40,2021,1,9,18,9
22,2021,1,9,19,9
14,2021,1,9,20,9
14,2021,1,9,21,9
12,2021,1,9,22,9
13,2021,1,9,23,9
5,2021,1,10,0,10
9,2021,1,10,1,10
4,2021,1,10,2,10
1,2021,1,10,3,10
2,2021,1,10,4,10
0,2021,1,10,5,10
13,2021,1,10,6,10
6,2021,1,10,7,10
15,2021,1,10,8,10
19,2021,1,10,9,10
16,2021,1,10,10,10
27,2021,1,10,11,10
24,2021,1,10,12,10
22,2021,1,10,13,10
31,2021,1,10,14,10
49,2021,1,10,15,10
36,2021,1,10,16,10
36,2021,1,10,17,10
26,2021,1,10,18,10
19,2021,1,10,19,10
17,2021,1,10,20,10
18,2021,1,10,21,10
9,2021,1,10,22,10
6,2021,1,10,23,10
1,2021,1,11,0,11
0,2021,1,11,1,11
0,2021,1,11,2,11
1,2021,1,11,3,11
6,2021,1,11,4,11
25,2021,1,11,5,11
76,2021,1,11,6,11
228,2021,1,11,7,11
167,2021,1,11,8,11
72,2021,1,11,9,11
43,2021,1,11,10,11
83,2021,1,11,11,11
92,2021,1,11,12,11
112,2021,1,11,13,11
80,2021,1,11,14,11
100,2021,1,11,15,11
113,2021,1,11,16,11
142,2021,1,11,17,11
135,2021,1,11,18,11
58,2021,1,11,19,11
28,2021,1,11,20,11
13,2021,1,11,21,11
12,2021,1,11,22,11
2,2021,1,11,23,11
1,2021,1,12,0,12
0,2021,1,12,1,12
2,2021,1,12,2,12
3,2021,1,12,3,12
4,2021,1,12,4,12
22,2021,1,12,5,12
75,2021,1,12,6,12
205,2021,1,12,7,12
146,2021,1,12,8,12
56,2021,1,12,9,12
50,2021,1,12,10,12
63,2021,1,12,11,12
81,2021,1,12,12,12
92,2021,1,12,13,12
50,2021,1,12,14,12
72,2021,1,12,15,12
111,2021,1,12,16,12
108,2021,1,12,17,12
107,2021,1,12,18,12
61,2021,1,12,19,12
27,2021,1,12,20,12
11,2021,1,12,21,12
2,2021,1,12,22,12
5,2021,1,12,23,12
4,2021,1,13,0,13
0,2021,1,13,1,13
1,2021,1,13,2,13
2,2021,1,13,3,13
4,2021,1,13,4,13
16,2021,1,13,5,13
77,2021,1,13,6,13
196,2021,1,13,7,13
141,2021,1,13,8,13
60,2021,1,13,9,13
54,2021,1,13,10,13
58,2021,1,13,11,13
106,2021,1,13,12,13
94,2021,1,13,13,13
77,2021,1,13,14,13
94,2021,1,13,15,13
120,2021,1,13,16,13
149,2021,1,13,17,13
105,2021,1,13,18,13
51,2021,1,13,19,13
19,2021,1,13,20,13
22,2021,1,13,21,13
18,2021,1,13,22,13
9,2021,1,13,23,13
1,2021,1,14,0,14
1,2021,1,14,1,14
0,2021,1,14,2,14
2,2021,1,14,3,14
7,2021,1,14,4,14
18,2021,1,14,5,14
51,2021,1,14,6,14
131,2021,1,14,7,14
76,2021,1,14,8,14
27,2021,1,14,9,14
32,2021,1,14,10,14
18,2021,1,14,11,14
59,2021,1,14,12,14
74,2021,1,14,13,14
34,2021,1,14,14,14
51,2021,1,14,15,14
66,2021,1,14,16,14
76,2021,1,14,17,14
60,2021,1,14,18,14
33,2021,1,14,19,14
12,2021,1,14,20,14
11,2021,1,14,21,14
4,2021,1,14,22,14
2,2021,1,14,23,14
0,2021,1,15,0,15
0,2021,1,15,1,15
1,2021,1,15,2,15
2,2021,1,15,3,15
0,2021,1,15,4,15
7,2021,1,15,5,15
17,2021,1,15,6,15
44,2021,1,15,7,15
44,2021,1,15,8,15
15,2021,1,15,9,15
20,2021,1,15,10,15
37,2021,1,15,11,15
28,2021,1,15,12,15
35,2021,1,15,13,15
25,2021,1,15,14,15
31,2021,1,15,15,15
36,2021,1,15,16,15
39,2021,1,15,17,15
24,2021,1,15,18,15
18,2021,1,15,19,15
13,2021,1,15,20,15
9,2021,1,15,21,15
3,2021,1,15,22,15
1,2021,1,15,23,15
0,2021,1,16,0,16
3,2021,1,16,1,16
1,2021,1,16,2,16
1,2021,1,16,3,16
1,2021,1,16,4,16
0,2021,1,16,5,16
7,2021,1,16,6,16
6,2021,1,16,7,16
14,2021,1,16,8,16
11,2021,1,16,9,16
15,2021,1,16,10,16
14,2021,1,16,11,16
26,2021,1,16,12,16
16,2021,1,16,13,16
15,2021,1,16,14,16
25,2021,1,16,15,16
26,2021,1,16,16,16
21,2021,1,16,17,16
28,2021,1,16,18,16
5,2021,1,16,19,16
9,2021,1,16,20,16
5,2021,1,16,21,16
3,2021,1,16,22,16
4,2021,1,16,23,16
2,2021,1,17,0,17
1,2021,1,17,1,17
3,2021,1,17,2,17
0,2021,1,17,3,17
1,2021,1,17,4,17
0,2021,1,17,5,17
3,2021,1,17,6,17
0,2021,1,17,7,17
2,2021,1,17,8,17
7,2021,1,17,9,17
2,2021,1,17,10,17
1,2021,1,17,11,17
6,2021,1,17,12,17
9,2021,1,17,13,17
11,2021,1,17,14,17
12,2021,1,17,15,17
6,2021,1,17,16,17
11,2021,1,17,17,17
10,2021,1,17,18,17
6,2021,1,17,19,17
5,2021,1,17,20,17
11,2021,1,17,21,17
2,2021,1,17,22,17
1,2021,1,17,23,17
0,2021,1,18,0,18
0,2021,1,18,1,18
0,2021,1,18,2,18
0,2021,1,18,3,18
6,2021,1,18,4,18
10,2021,1,18,5,18
41,2021,1,18,6,18
98,2021,1,18,7,18
83,2021,1,18,8,18
35,2021,1,18,9,18
30,2021,1,18,10,18
60,2021,1,18,11,18
63,2021,1,18,12,18
66,2021,1,18,13,18
46,2021,1,18,14,18
78,2021,1,18,15,18
111,2021,1,18,16,18
101,2021,1,18,17,18
71,2021,1,18,18,18
41,2021,1,18,19,18
14,2021,1,18,20,18
16,2021,1,18,21,18
9,2021,1,18,22,18
7,2021,1,18,23,18
0,2021,1,19,0,19
0,2021,1,19,1,19
0,2021,1,19,2,19
0,2021,1,19,3,19
5,2021,1,19,4,19
11,2021,1,19,5,19
47,2021,1,19,6,19
148,2021,1,19,7,19
74,2021,1,19,8,19
40,2021,1,19,9,19
35,2021,1,19,10,19
43,2021,1,19,11,19
60,2021,1,19,12,19
78,2021,1,19,13,19
63,2021,1,19,14,19
63,2021,1,19,15,19
143,2021,1,19,16,19
121,2021,1,19,17,19
83,2021,1,19,18,19
40,2021,1,19,19,19
26,2021,1,19,20,19
17,2021,1,19,21,19
14,2021,1,19,22,19
5,2021,1,19,23,19
1,2021,1,20,0,20
1,2021,1,20,1,20
0,2021,1,20,2,20
3,2021,1,20,3,20
4,2021,1,20,4,20
12,2021,1,20,5,20
63,2021,1,20,6,20
165,2021,1,20,7,20
114,2021,1,20,8,20
41,2021,1,20,9,20
43,2021,1,20,10,20
45,2021,1,20,11,20
91,2021,1,20,12,20
97,2021,1,20,13,20
79,2021,1,20,14,20
90,2021,1,20,15,20
113,2021,1,20,16,20
113,2021,1,20,17,20
90,2021,1,20,18,20
48,2021,1,20,19,20
25,2021,1,20,20,20
15,2021,1,20,21,20
7,2021,1,20,22,20
5,2021,1,20,23,20
2,2021,1,21,0,21
5,2021,1,21,1,21
0,2021,1,21,2,21
2,2021,1,21,3,21
7,2021,1,21,4,21
13,2021,1,21,5,21
66,2021,1,21,6,21
151,2021,1,21,7,21
126,2021,1,21,8,21
72,2021,1,21,9,21
66,2021,1,21,10,21
72,2021,1,21,11,21
110,2021,1,21,12,21
123,2021,1,21,13,21
76,2021,1,21,14,21
100,2021,1,21,15,21
132,2021,1,21,16,21
147,2021,1,21,17,21
113,2021,1,21,18,21
37,2021,1,21,19,21
24,2021,1,21,20,21
11,2021,1,21,21,21
10,2021,1,21,22,21
11,2021,1,21,23,21
2,2021,1,22,0,22
3,2021,1,22,1,22
0,2021,1,22,2,22
2,2021,1,22,3,22
4,2021,1,22,4,22
16,2021,1,22,5,22
56,2021,1,22,6,22
148,2021,1,22,7,22
117,2021,1,22,8,22
66,2021,1,22,9,22
59,2021,1,22,10,22
90,2021,1,22,11,22
98,2021,1,22,12,22
86,2021,1,22,13,22
71,2021,1,22,14,22
70,2021,1,22,15,22
108,2021,1,22,16,22
106,2021,1,22,17,22
75,2021,1,22,18,22
34,2021,1,22,19,22
29,2021,1,22,20,22
13,2021,1,22,21,22
14,2021,1,22,22,22
5,2021,1,22,23,22
7,2021,1,23,0,23
3,2021,1,23,1,23
3,2021,1,23,2,23
1,2021,1,23,3,23
0,2021,1,23,4,23
3,2021,1,23,5,23
20,2021,1,23,6,23
13,2021,1,23,7,23
19,2021,1,23,8,23
37,2021,1,23,9,23
37,2021,1,23,10,23
41,2021,1,23,11,23
64,2021,1,23,12,23
47,2021,1,23,13,23
59,2021,1,23,14,23
37,2021,1,23,15,23
48,2021,1,23,16,23
29,2021,1,23,17,23
35,2021,1,23,18,23
26,2021,1,23,19,23
16,2021,1,23,20,23
5,2021,1,23,21,23
6,2021,1,23,22,23
2,2021,1,23,23,23
11,2021,1,24,0,24
3,2021,1,24,1,24
3,2021,1,24,2,24
1,2021,1,24,3,24
1,2021,1,24,4,24
2,2021,1,24,5,24
11,2021,1,24,6,24
6,2021,1,24,7,24
6,2021,1,24,8,24
12,2021,1,24,9,24
15,2021,1,24,10,24
36,2021,1,24,11,24
52,2021,1,24,12,24
39,2021,1,24,13,24
67,2021,1,24,14,24
52,2021,1,24,15,24
42,2021,1,24,16,24
54,2021,1,24,17,24
22,2021,1,24,18,24
17,2021,1,24,19,24
15,2021,1,24,20,24
14,2021,1,24,21,24
12,2021,1,24,22,24
4,2021,1,24,23,24
0,2021,1,25,0,25
0,2021,1,25,1,25
3,2021,1,25,2,25
1,2021,1,25,3,25
3,2021,1,25,4,25
16,2021,1,25,5,25
42,2021,1,25,6,25
121,2021,1,25,7,25
117,2021,1,25,8,25
54,2021,1,25,9,25
42,2021,1,25,10,25
56,2021,1,25,11,25
65,2021,1,25,12,25
72,2021,1,25,13,25
59,2021,1,25,14,25
77,2021,1,25,15,25
121,2021,1,25,16,25
112,2021,1,25,17,25
78,2021,1,25,18,25
46,2021,1,25,19,25
26,2021,1,25,20,25
20,2021,1,25,21,25
11,2021,1,25,22,25
3,2021,1,25,23,25
3,2021,1,26,0,26
0,2021,1,26,1,26
0,2021,1,26,2,26
2,2021,1,26,3,26
5,2021,1,26,4,26
15,2021,1,26,5,26
54,2021,1,26,6,26
134,2021,1,26,7,26
105,2021,1,26,8,26
51,2021,1,26,9,26
36,2021,1,26,10,26
59,2021,1,26,11,26
83,2021,1,26,12,26
81,2021,1,26,13,26
68,2021,1,26,14,26
83,2021,1,26,15,26
121,2021,1,26,16,26
132,2021,1,26,17,26
101,2021,1,26,18,26
50,2021,1,26,19,26
30,2021,1,26,20,26
16,2021,1,26,21,26
14,2021,1,26,22,26
12,2021,1,26,23,26
4,2021,1,27,0,27
0,2021,1,27,1,27
1,2021,1,27,2,27
1,2021,1,27,3,27
2,2021,1,27,4,27
13,2021,1,27,5,27
54,2021,1,27,6,27
141,2021,1,27,7,27
121,2021,1,27,8,27
33,2021,1,27,9,27
44,2021,1,27,10,27
61,2021,1,27,11,27
82,2021,1,27,12,27
76,2021,1,27,13,27
43,2021,1,27,14,27
43,2021,1,27,15,27
68,2021,1,27,16,27
95,2021,1,27,17,27
56,2021,1,27,18,27
33,2021,1,27,19,27
18,2021,1,27,20,27
12,2021,1,27,21,27
9,2021,1,27,22,27
4,2021,1,27,23,27
1,2021,1,28,0,28
0,2021,1,28,1,28
0,2021,1,28,2,28
1,2021,1,28,3,28
2,2021,1,28,4,28
11,2021,1,28,5,28
37,2021,1,28,6,28
113,2021,1,28,7,28
67,2021,1,28,8,28
31,2021,1,28,9,28
22,2021,1,28,10,28
39,2021,1,28,11,28
78,2021,1,28,12,28
86,2021,1,28,13,28
73,2021,1,28,14,28
56,2021,1,28,15,28
104,2021,1,28,16,28
98,2021,1,28,17,28
85,2021,1,28,18,28
52,2021,1,28,19,28
24,2021,1,28,20,28
15,2021,1,28,21,28
12,2021,1,28,22,28
6,2021,1,28,23,28
2,2021,1,29,0,29
2,2021,1,29,1,29
1,2021,1,29,2,29
1,2021,1,29,3,29
7,2021,1,29,4,29
11,2021,1,29,5,29
54,2021,1,29,6,29
122,2021,1,29,7,29
87,2021,1,29,8,29
60,2021,1,29,9,29
40,2021,1,29,10,29
76,2021,1,29,11,29
78,2021,1,29,12,29
67,2021,1,29,13,29
73,2021,1,29,14,29
65,2021,1,29,15,29
98,2021,1,29,16,29
93,2021,1,29,17,29
45,2021,1,29,18,29
21,2021,1,29,19,29
28,2021,1,29,20,29
15,2021,1,29,21,29
6,2021,1,29,22,29
11,2021,1,29,23,29
2,2021,1,30,0,30
4,2021,1,30,1,30
3,2021,1,30,2,30
2,2021,1,30,3,30
1,2021,1,30,4,30
6,2021,1,30,5,30
9,2021,1,30,6,30
14,2021,1,30,7,30
16,2021,1,30,8,30
43,2021,1,30,9,30
21,2021,1,30,10,30
39,2021,1,30,11,30
37,2021,1,30,12,30
30,2021,1,30,13,30
25,2021,1,30,14,30
27,2021,1,30,15,30
27,2021,1,30,16,30
30,2021,1,30,17,30
27,2021,1,30,18,30
11,2021,1,30,19,30
14,2021,1,30,20,30
14,2021,1,30,21,30
18,2021,1,30,22,30
6,2021,1,30,23,30
4,2021,1,31,0,31
4,2021,1,31,1,31
5,2021,1,31,2,31
0,2021,1,31,3,31
3,2021,1,31,4,31
2,2021,1,31,5,31
5,2021,1,31,6,31
5,2021,1,31,7,31
5,2021,1,31,8,31
11,2021,1,31,9,31
17,2021,1,31,10,31
30,2021,1,31,11,31
21,2021,1,31,12,31
33,2021,1,31,13,31
32,2021,1,31,14,31
33,2021,1,31,15,31
59,2021,1,31,16,31
26,2021,1,31,17,31
25,2021,1,31,18,31
15,2021,1,31,19,31
13,2021,1,31,20,31
15,2021,1,31,21,31
13,2021,1,31,22,31
6,2021,1,31,23,31
3,2021,2,1,0,32
0,2021,2,1,1,32
0,2021,2,1,2,32
1,2021,2,1,3,32
4,2021,2,1,4,32
19,2021,2,1,5,32
65,2021,2,1,6,32
152,2021,2,1,7,32
104,2021,2,1,8,32
39,2021,2,1,9,32
44,2021,2,1,10,32
48,2021,2,1,11,32
48,2021,2,1,12,32
68,2021,2,1,13,32
60,2021,2,1,14,32
89,2021,2,1,15,32
117,2021,2,1,16,32
105,2021,2,1,17,32
82,2021,2,1,18,32
42,2021,2,1,19,32
18,2021,2,1,20,32
11,2021,2,1,21,32
12,2021,2,1,22,32
5,2021,2,1,23,32
3,2021,2,2,0,33
1,2021,2,2,1,33
1,2021,2,2,2,33
0,2021,2,2,3,33
5,2021,2,2,4,33
13,2021,2,2,5,33
63,2021,2,2,6,33
184,2021,2,2,7,33
126,2021,2,2,8,33
59,2021,2,2,9,33
56,2021,2,2,10,33
70,2021,2,2,11,33
82,2021,2,2,12,33
104,2021,2,2,13,33
71,2021,2,2,14,33
81,2021,2,2,15,33
135,2021,2,2,16,33
144,2021,2,2,17,33
106,2021,2,2,18,33
51,2021,2,2,19,33
22,2021,2,2,20,33
20,2021,2,2,21,33
16,2021,2,2,22,33
7,2021,2,2,23,33
4,2021,2,3,0,34
0,2021,2,3,1,34
1,2021,2,3,2,34
2,2021,2,3,3,34
4,2021,2,3,4,34
15,2021,2,3,5,34
59,2021,2,3,6,34
150,2021,2,3,7,34
111,2021,2,3,8,34
56,2021,2,3,9,34
37,2021,2,3,10,34
41,2021,2,3,11,34
81,2021,2,3,12,34
82,2021,2,3,13,34
64,2021,2,3,14,34
52,2021,2,3,15,34
90,2021,2,3,16,34
121,2021,2,3,17,34
95,2021,2,3,18,34
36,2021,2,3,19,34
20,2021,2,3,20,34
12,2021,2,3,21,34
14,2021,2,3,22,34
16,2021,2,3,23,34
0,2021,2,4,0,35
2,2021,2,4,1,35
1,2021,2,4,2,35
1,2021,2,4,3,35
6,2021,2,4,4,35
19,2021,2,4,5,35
64,2021,2,4,6,35
168,2021,2,4,7,35
125,2021,2,4,8,35
59,2021,2,4,9,35
56,2021,2,4,10,35
70,2021,2,4,11,35
92,2021,2,4,12,35
110,2021,2,4,13,35
65,2021,2,4,14,35
111,2021,2,4,15,35
136,2021,2,4,16,35
160,2021,2,4,17,35
90,2021,2,4,18,35
40,2021,2,4,19,35
24,2021,2,4,20,35
20,2021,2,4,21,35
16,2021,2,4,22,35
12,2021,2,4,23,35
7,2021,2,5,0,36
5,2021,2,5,1,36
1,2021,2,5,2,36
3,2021,2,5,3,36
2,2021,2,5,4,36
14,2021,2,5,5,36
66,2021,2,5,6,36
153,2021,2,5,7,36
114,2021,2,5,8,36
90,2021,2,5,9,36
64,2021,2,5,10,36
90,2021,2,5,11,36
93,2021,2,5,12,36
122,2021,2,5,13,36
118,2021,2,5,14,36
121,2021,2,5,15,36
132,2021,2,5,16,36
129,2021,2,5,17,36
81,2021,2,5,18,36
42,2021,2,5,19,36
24,2021,2,5,20,36
18,2021,2,5,21,36
26,2021,2,5,22,36
7,2021,2,5,23,36
12,2021,2,6,0,37
5,2021,2,6,1,37
5,2021,2,6,2,37
4,2021,2,6,3,37
3,2021,2,6,4,37
9,2021,2,6,5,37
14,2021,2,6,6,37
16,2021,2,6,7,37
24,2021,2,6,8,37
55,2021,2,6,9,37
50,2021,2,6,10,37
40,2021,2,6,11,37
67,2021,2,6,12,37
70,2021,2,6,13,37
81,2021,2,6,14,37
72,2021,2,6,15,37
61,2021,2,6,16,37
61,2021,2,6,17,37
46,2021,2,6,18,37
27,2021,2,6,19,37
20,2021,2,6,20,37
17,2021,2,6,21,37
11,2021,2,6,22,37
11,2021,2,6,23,37
6,2021,2,7,0,38
10,2021,2,7,1,38
3,2021,2,7,2,38
3,2021,2,7,3,38
2,2021,2,7,4,38
3,2021,2,7,5,38
11,2021,2,7,6,38
3,2021,2,7,7,38
12,2021,2,7,8,38
16,2021,2,7,9,38
15,2021,2,7,10,38
31,2021,2,7,11,38
24,2021,2,7,12,38
29,2021,2,7,13,38
44,2021,2,7,14,38
37,2021,2,7,15,38
35,2021,2,7,16,38
33,2021,2,7,17,38
27,2021,2,7,18,38
18,2021,2,7,19,38
15,2021,2,7,20,38
19,2021,2,7,21,38
13,2021,2,7,22,38
6,2021,2,7,23,38
2,2021,2,8,0,39
0,2021,2,8,1,39
1,2021,2,8,2,39
4,2021,2,8,3,39
7,2021,2,8,4,39
18,2021,2,8,5,39
67,2021,2,8,6,39
150,2021,2,8,7,39
106,2021,2,8,8,39
54,2021,2,8,9,39
28,2021,2,8,10,39
43,2021,2,8,11,39
63,2021,2,8,12,39
81,2021,2,8,13,39
62,2021,2,8,14,39
76,2021,2,8,15,39
109,2021,2,8,16,39
136,2021,2,8,17,39
62,2021,2,8,18,39
48,2021,2,8,19,39
24,2021,2,8,20,39
15,2021,2,8,21,39
7,2021,2,8,22,39
5,2021,2,8,23,39
3,2021,2,9,0,40
1,2021,2,9,1,40
1,2021,2,9,2,40
2,2021,2,9,3,40
3,2021,2,9,4,40
11,2021,2,9,5,40
30,2021,2,9,6,40
105,2021,2,9,7,40
78,2021,2,9,8,40
42,2021,2,9,9,40
42,2021,2,9,10,40
41,2021,2,9,11,40
60,2021,2,9,12,40
82,2021,2,9,13,40
39,2021,2,9,14,40
81,2021,2,9,15,40
104,2021,2,9,16,40
106,2021,2,9,17,40
79,2021,2,9,18,40
49,2021,2,9,19,40
34,2021,2,9,20,40
19,2021,2,9,21,40
9,2021,2,9,22,40
11,2021,2,9,23,40
4,2021,2,10,0,41
0,2021,2,10,1,41
2,2021,2,10,2,41
1,2021,2,10,3,41
2,2021,2,10,4,41
2,2021,2,10,5,41
21,2021,2,10,6,41
43,2021,2,10,7,41
41,2021,2,10,8,41
14,2021,2,10,9,41
18,2021,2,10,10,41
24,2021,2,10,11,41
33,2021,2,10,12,41
32,2021,2,10,13,41
31,2021,2,10,14,41
33,2021,2,10,15,41
46,2021,2,10,16,41
34,2021,2,10,17,41
24,2021,2,10,18,41
22,2021,2,10,19,41
11,2021,2,10,20,41
11,2021,2,10,21,41
6,2021,2,10,22,41
2,2021,2,10,23,41
0,2021,2,11,0,42
0,2021,2,11,1,42
2,2021,2,11,2,42
2,2021,2,11,3,42
1,2021,2,11,4,42
9,2021,2,11,5,42
11,2021,2,11,6,42
37,2021,2,11,7,42
29,2021,2,11,8,42
18,2021,2,11,9,42
28,2021,2,11,10,42
29,2021,2,11,11,42
39,2021,2,11,12,42
50,2021,2,11,13,42
39,2021,2,11,14,42
37,2021,2,11,15,42
66,2021,2,11,16,42
49,2021,2,11,17,42
44,2021,2,11,18,42
24,2021,2,11,19,42
18,2021,2,11,20,42
6,2021,2,11,21,42
2,2021,2,11,22,42
5,2021,2,11,23,42
1,2021,2,12,0,43
1,2021,2,12,1,43
2,2021,2,12,2,43
0,2021,2,12,3,43
3,2021,2,12,4,43
12,2021,2,12,5,43
29,2021,2,12,6,43
63,2021,2,12,7,43
63,2021,2,12,8,43
30,2021,2,12,9,43
28,2021,2,12,10,43
48,2021,2,12,11,43
60,2021,2,12,12,43
44,2021,2,12,13,43
50,2021,2,12,14,43
59,2021,2,12,15,43
63,2021,2,12,16,43
60,2021,2,12,17,43
31,2021,2,12,18,43
32,2021,2,12,19,43
14,2021,2,12,20,43
10,2021,2,12,21,43
9,2021,2,12,22,43
6,2021,2,12,23,43
4,2021,2,13,0,44
6,2021,2,13,1,44
1,2021,2,13,2,44
2,2021,2,13,3,44
3,2021,2,13,4,44
3,2021,2,13,5,44
10,2021,2,13,6,44
9,2021,2,13,7,44
7,2021,2,13,8,44
27,2021,2,13,9,44
19,2021,2,13,10,44
32,2021,2,13,11,44
22,2021,2,13,12,44
30,2021,2,13,13,44
28,2021,2,13,14,44
24,2021,2,13,15,44
30,2021,2,13,16,44
24,2021,2,13,17,44
19,2021,2,13,18,44
15,2021,2,13,19,44
10,2021,2,13,20,44
9,2021,2,13,21,44
2,2021,2,13,22,44
3,2021,2,13,23,44
13,2021,2,14,0,45
2,2021,2,14,1,45
2,2021,2,14,2,45
0,2021,2,14,3,45
1,2021,2,14,4,45
0,2021,2,14,5,45
7,2021,2,14,6,45
2,2021,2,14,7,45
10,2021,2,14,8,45
11,2021,2,14,9,45
12,2021,2,14,10,45
17,2021,2,14,11,45
11,2021,2,14,12,45
18,2021,2,14,13,45
